72052	2245.2084497221845
76564	2245.2084497221845
73186	2235.733449722184
38244	1794.87230307413
79418	597.7045519203019
80435	333.4384079110545
16877	270.1062863381829
34274	202.27896401565022
77921	201.96763773399803
36985	198.75683227067051
45278	170.83028553666864
53720	163.28904831452127
13984	162.5094155844156
67261	161.91031010386445
54747	155.151043391368
72267	154.33068931068934
62470	151.85871406791372
75018	151.10018510059973
39922	145.09550973080331
54157	137.981505747042
54175	131.32720491366928
66820	125.42096432137896
59532	121.5481371693221
39110	121.45973497150867
74775	118.13808841893402
39149	118.12640163817534
68853	117.37376685729754
29942	116.11743949593341
64629	113.44485507278443
65439	108.32347451790996
44818	107.81601110747545
77971	104.35227272727272
69461	102.5653385210468
55832	102.27464557501322
67794	101.99454195182211
68856	101.94287422052255
36992	100.60010922631065
39153	97.20452620968223
68862	93.58022522735885
61734	91.17417886095254
78866	89.72483408537035
64651	86.85357012184345
86159	84.92998578554699
86296	84.27998578554698
82415	81.69998764319465
69428	78.14760179850013
44789	76.3327126683605
36966	74.19647116502553
68865	72.10638641665975
66005	69.14942669073714
68421	68.35421860141267
39150	68.23391934021635
36421	67.49560524502598
71255	65.24852242343582
84331	63.48917748917749
67267	61.88661278402744
61698	57.50145836165242
65315	55.5371726473667
68921	55.0914051724138
4408	35.106949335913676
53615	32.34976048005409
7121	30.05469056527256
44857	26.4074571614215
70648	23.563776763050434
61683	23.276665098092675
37094	21.95830360059198
54203	20.917646971611315
67271	13.333035714285714
61721	11.536452186004764
66084	11.091760847931072
