54844	724.644704178404
71102	634.4910408013038
84398	325.6549097136094
77779	250.6690867076393
10759	226.67398116503378
62586	214.5555576232046
67204	204.63572663204238
54814	189.08415736797318
86304	169.38665125179833
54925	141.40815960842278
64967	133.93070110201694
58507	126.67470722747039
74652	124.11335071705038
74695	114.22686409451116
8780	100.41315220211506
37425	96.95418562918564
35755	95.63463230583201
37672	92.45344210370527
32575	91.44355533355534
60471	89.41133033633032
9544	88.45357807884122
82290	84.68552030671997
6939	83.01550029405291
32662	82.16601768601768
61652	76.16224715829978
13884	73.30705124310386
49709	70.72649241940265
35853	67.11129477734741
73186	64.57459965959966
57569	57.82592230868546
74681	55.123583948731
61461	52.89384685489948
81694	45.9993444747547
79525	45.5808201058201
28903	43.74458613854898
48566	42.628535353535355
4786	39.99507111653397
56511	38.82217140072403
60811	36.8300585428217
62187	35.224590442237506
85281	35.22269251560272
28762	34.11369047619048
78878	33.38517126148705
85806	31.57193771484793
65692	29.506436988936986
28126	27.167113997113997
5650	12.15657412762676
