60221	2258.619977521483
60155	2130.8040052992606
81592	1373.1706273006253
83965	1317.9370110795196
85236	908.5593907046787
62292	794.5914385556379
78720	722.9053357998125
75641	546.0782819552051
75471	534.2259877948115
55848	526.0515728810147
41320	380.71191170034217
83332	374.93392909372744
65284	359.18967670071055
82226	356.4018732754488
80497	356.4018732754488
62212	350.7605038814465
83314	331.962217178603
83315	330.98495585740795
58503	327.577676483034
58514	305.56206637554
62213	298.78241932502874
80643	293.37703501363166
52215	291.9145125858648
19505	285.5321480169851
83429	263.43855862097695
19480	235.4524104276186
39864	192.06945110415504
50327	187.74182155876602
43628	186.12439425433917
35053	184.8745548262733
6119	182.01097192882656
85214	173.95541005177463
76612	170.35861756062064
39883	164.53611777082173
39304	157.42666804119978
27814	156.9781662213891
61475	149.72283716995165
86878	147.96703131684416
17505	138.9435230720691
63259	131.4832381068749
75561	126.2165365517009
71517	122.16806916445243
39972	121.62737272879369
25144	117.43773907173276
82966	111.11045389794461
57150	101.67382891444466
25765	99.29429368733273
49518	75.86524841881379
70026	68.52283428716285
59351	64.09938415306063
28710	56.55126050420169
61663	54.18295262613055
9954	34.95296725296725
51691	20.361036036036037
33060	18.769369369369368
47192	9.081274131274132
