45201	365.5575
54675	358.70409090909084
39258	322.5628571428571
54126	281.589448051948
26511	223.85125000000008
50474	170.25827922077926
48020	155.0675324675325
53188	142.73352272727274
39840	138.15803571428572
19908	131.40303571428572
68798	130.82016233766237
26011	120.82857142857142
8092	116.1073051948052
69372	103.8661038961039
41614	94.86168831168833
15462	86.30550324675323
83869	84.33571428571429
28354	73.93566558441559
85424	55.06923701298702
6158	52.28668831168831
38696	41.63506493506494
86201	40.83441558441559
62306	29.816558441558442
9382	23.83798701298701
34410	20.3038961038961
7397	13.107954545454547
60740	12.858928571428573
54716	11.437987012987014
