19409	545.4947267156803
19411	502.3897053481589
19420	361.99694307177595
79548	354.7633160654536
83267	227.04316711136204
82191	195.14788869848798
23349	174.91653333027747
19417	166.056391972385
78574	164.45019258411858
80283	164.15328254970854
78572	162.71408147300747
78580	156.0666812081536
19408	153.8591800354242
79565	151.57502819885354
81462	151.0449687702024
80280	148.4995938825305
81465	148.43097601008893
75429	147.67722170967704
75433	139.99966738967882
75431	132.05744565240096
80285	122.68304107834643
83868	117.59585408040043
75435	114.29572552307712
83810	110.35872779378568
82908	101.05388868216579
82162	100.50473545667315
85997	93.39913510064753
23361	92.23209613804836
50614	85.34115619663257
82188	81.10261422585741
19885	78.3413005625055
54538	67.21028660502095
39907	65.21709093434134
80282	63.5901826893896
64482	61.60809850142032
6318	60.76072660819077
76408	57.85344175622496
76403	55.02020819520036
53269	54.03870615560599
3148	53.19938699295059
76411	33.61689698054976
80290	32.220221768589234
53361	29.669105782002486
78577	28.72387832775554
79552	28.612030836560223
78582	28.612030836560223
85411	24.19712769641335
26648	11.592592592592593
64772	5.027777777777778
85535	5.027777777777778
67327	5.027777777777778
