43604	599.0332076221011
58137	570.8461834122737
39400	273.74999999999994
58894	267.28928571428565
77790	179.5645925232263
17078	110.07442639794084
20316	110.07442639794084
80477	98.1538755602792
57152	94.0551742615779
9611	90.27733703677725
75452	89.96790842639008
15606	87.25883577996956
76605	82.2309807131908
53345	77.53772664716686
5671	76.2323732718894
86068	71.9735719891917
81480	67.38244698885063
29045	60.62628083491461
50020	56.87945427437838
38068	49.21986950430974
79396	43.55093412933988
46714	42.95460829493088
62221	38.521551012456754
35782	38.159786306574404
52066	34.76451612903226
48443	30.175230414746544
61561	30.145679723502305
44746	23.7198732718894
14554	18.662377538481113
11352	18.662377538481113
6985	18.662377538481113
11732	18.662377538481113
3627	18.662377538481113
8125	18.662377538481113
4075	18.662377538481113
22584	17.979260655364232
21688	17.979260655364232
79601	17.842403158022858
67715	17.842403158022858
70456	17.842403158022858
19930	15.862377538481113
44554	15.71877678439649
65206	15.074546015165721
28761	14.661764705882353
62192	13.84377678439649
61647	12.889516129032257
